Unique_ID,Plot,Plot2,Major_taxa,Order,Species,Mass_g,Metabolism_W,Temperature_C,Q10,Trophic,Group,Family,Genus,Reference,Note_mass,Note_metabolism,Note_name
134,1,2,Mammal,Carnivora,Panthera leo,98000,94.58,38.05,2.81,Carnivore,Eutherian,Panthera,Felidae,AnAge Data; HAGRID: 1780; Refs: 36;162;420;434;455;500;000;000;000;000;000;000;000;000,,captivity; large sample size; high quality,Lion
135,1,2,Mammal,Carnivora,Panthera leo,98000,94.56666667,37.9,2.81,Carnivore,Eutherian,Felidae,Panthera,McNab (2000),,,
136,1,2,Mammal,Carnivora,Panthera onca,50400,62.419,37.15,2.81,Carnivore,Eutherian,Panthera,Felidae,AnAge Data; HAGRID: 1781; Refs: 36;89;420;434;455;610;671;680;731;817,,captivity; large sample size; high quality,Jaguar
137,1,2,Mammal,Carnivora,Panthera onca,50400,62.40833333,,2.81,Carnivore,Eutherian,Felidae,Panthera,McNab (2000),,,
138,1,2,Mammal,Carnivora,Panthera tigris,137900,133.859,37.65,2.81,Carnivore,Eutherian,Panthera,Felidae,AnAge Data; HAGRID: 1783; Refs: 36;89;420;434;455;610;671;680;1136;1142,,captivity; large sample size; high quality,Tiger
139,1,2,Mammal,Carnivora,Panthera tigris,137900,133.8361111,37,2.81,Carnivore,Eutherian,Felidae,Panthera,McNab (2000),,,
140,1,2,Mammal,Carnivora,Paradoxurus hermaphroditus,3282.6,5.534,36.65,2.81,Carnivore,Eutherian,Paradoxurus,Viverridae,AnAge Data; HAGRID: 1921; Refs: 36;420;434;455;610;600;000;000;000,,captivity; tiny sample size; acceptable quality,Asian palm civet
141,1,2,Mammal,Carnivora,Paradoxurus hermaphroditus,3160,4.230555556,36.45,2.81,Carnivore,Eutherian,Viverridae,Paradoxurus,McNab (1995),,,
142,1,2,Mammal,Carnivora,Phoca vitulina,27400,73.29,36.85,2.81,Carnivore,Eutherian,Phoca,Phocidae,AnAge Data; HAGRID: 1887; Refs: 364;414;434;555;426;000;000;000,,captivity; medium sample size; acceptable quality,Harbor seal
143,1,2,Mammal,Carnivora,Phoca vitulina,85467,158.7472222,36.7,2.81,Carnivore,Eutherian,Phocidae,Phoca,Ochoa-Acuna et al.,,,
144,1,9,Mammal,Carnivora,Potos flavus,2318,4.294,36.25,2.81,Omnivore,Eutherian,Potos,Procyonidae,AnAge Data; HAGRID: 1897; Refs: 36;420;434;455;610;600;000;000,,captivity; medium sample size; acceptable quality,Kinkajou
145,1,9,Mammal,Carnivora,Potos flavus,2400,4.230555556,35.8,2.81,Omnivore,Eutherian,Procyonidae,Potos,MŸller and Kulzer (1977),,,
146,1,9,Mammal,Carnivora,Procyon cancrivorus,1160,2.588,37.15,2.81,Omnivore,Eutherian,Procyon,Procyonidae,AnAge Data; HAGRID: 1898; Refs: 36;420;434;455;610;600,,captivity; small sample size; acceptable quality,Crab-eating raccoon
147,1,9,Mammal,Carnivora,Procyon cancrivorus,1160,2.588888889,,2.81,Omnivore,Eutherian,Procyonidae,Procyon,Scholander et al. (1950),,,
148,1,9,Mammal,Carnivora,Procyon lotor,4842.2,10.428,38.15,2.81,Omnivore,Eutherian,Procyon,Procyonidae,AnAge Data; HAGRID: 1899; Refs: 36;420;434;441;455;600;000,,captivity; large sample size; acceptable quality,Common raccoon
149,1,9,Mammal,Carnivora,Procyon lotor,4822.5,12.18611111,,2.81,Omnivore,Eutherian,Procyonidae,Procyon,Mugas et al. (1993),,,
150,1,2,Mammal,Carnivora,Proteles cristata,7902.6,11.563,36.55,2.81,Carnivore,Eutherian,Proteles,Hyaenidae,AnAge Data; HAGRID: 1814; Refs: 36;420;434;455;610;600;000,,captivity; small sample size; acceptable quality,Aardwolf
151,1,2,Mammal,Carnivora,Proteles cristata,8100,12.2,36.4,2.81,Carnivore,Eutherian,Hyaenidae,Proteles,Anderson et al. (1997),,,
152,1,2,Mammal,Carnivora,Puma concolor,37200,49.326,37.75,2.81,Carnivore,Eutherian,Puma,Felidae,AnAge Data; HAGRID: 1790; Refs: 36;420;436;441;448;400;000;000;000,,captivity; large sample size; acceptable quality,Cougar
153,1,2,Mammal,Carnivora,Puma concolor,37200,49.38333333,37.6,2.81,Carnivore,Eutherian,Felidae,Puma,McNab (2000),,,
154,1,2,Mammal,Carnivora,Puma yagouaroundi,8400,9.69,38.55,2.81,Carnivore,Eutherian,Puma,Felidae,AnAge Data; HAGRID: 1791; Refs: 364;344;555;385;666;000;000;000;000,,captivity; small sample size; acceptable quality,Jaguarundi
155,1,2,Mammal,Carnivora,Puma yagouaroundi,8400,9.7,38.4,2.81,Carnivore,Eutherian,Felidae,Puma,McNab (2000),,,
156,1,2,Mammal,Carnivora,Pusa hispida,44600,79.10833333,,2.81,Carnivore,Eutherian,Phocidae,Pusa,Ochoa-Acuna et al.,,,
157,1,2,Mammal,Carnivora,Spilogale putorius,624,1.674,36.55,2.81,Carnivore,Eutherian,Spilogale,Mephitidae,AnAge Data; HAGRID: 1819; Refs: 36;420;434;441;455;600;000;000;000,,captivity; small sample size; acceptable quality,Eastern spotted skunk
158,1,2,Mammal,Carnivora,Spilogale putorius,624,1.636111111,36.5,2.81,Carnivore,Eutherian,Mephitidae,Spilogale,Knudsen and Kilgore (1990),,,
159,1,2,Mammal,Carnivora,Suricata suricatta,850,1.729,36.45,2.81,Carnivore,Eutherian,Suricata,Herpestidae,AnAge Data; HAGRID: 1810; Refs: 364;204;344;555;606;000;000;000;000;000,,captivity; large sample size; high quality,Meerkat
160,1,2,Mammal,Carnivora,Suricata suricatta,850,1.755555556,36,2.81,Carnivore,Eutherian,Herpestidae,Suricata,MŸller and Lojewski (1986),,,
161,1,2,Mammal,Carnivora,Taxidea taxus,9000,15.062,38.15,2.81,Carnivore,Eutherian,Taxidea,Mustelidae,AnAge Data; HAGRID: 1857; Refs: 36;420;434;441;455;600;000;000;000;000,,captivity; small sample size; acceptable quality,American badger
162,1,2,Mammal,Carnivora,Taxidea taxus,9000,15.06111111,38,2.81,Carnivore,Eutherian,Mustelidae,Taxidea,Harlow (1981),,,
163,1,2,Mammal,Carnivora,Ursus americanus,129500,85.23333333,,2.81,Carnivore,Eutherian,Ursidae,Ursus,Watts and Cuyler (1988),,,
164,1,2,Mammal,Carnivora,Ursus arctos,170000,109.9972222,,2.81,Carnivore,Eutherian,Ursidae,Ursus,Watts and Jonkel (1988),,,
165,1,2,Mammal,Carnivora,Ursus maritimus,181333,124.4055556,,2.81,Carnivore,Eutherian,Ursidae,Ursus,Watts et al. (1987),,,
166,1,2,Mammal,Carnivora,Vulpes cana,1285,3.525,38.5,2.81,Carnivore,Eutherian,Canidae,Vulpes,Williams et al. (2004),,,
167,1,2,Mammal,Carnivora,Vulpes lagopus,3600,7.665,38.75,2.81,Carnivore,Eutherian,Vulpes,Canidae,AnAge Data; HAGRID: 1748; Refs: 36;420;434;455;610;600;000;000,,captivity; medium sample size; acceptable quality,Arctic fox
168,1,2,Mammal,Carnivora,Vulpes lagopus,5090,11.96111111,,2.81,Carnivore,Eutherian,Canidae,Vulpes,Klir and Heath (1992),,,
169,1,2,Mammal,Carnivora,Vulpes macrotis,1769,4.928,38.15,2.81,Carnivore,Eutherian,Vulpes,Canidae,AnAge Data; HAGRID: 1749; Refs: 420;434;671;978,,captivity; small sample size; acceptable quality,Kit fox
170,1,2,Mammal,Carnivora,Vulpes macrotis,1868,5.230555556,38,2.81,Carnivore,Eutherian,Canidae,Vulpes,Golightly and Ohmart (1983),,,
171,1,2,Mammal,Carnivora,Vulpes rueppellii,1546,4.458333333,,2.81,Carnivore,Eutherian,Canidae,Vulpes,Williams et al. (2002),,,
172,1,2,Mammal,Carnivora,Vulpes velox,1769,4.948,,2.81,Carnivore,Eutherian,Vulpes,Canidae,AnAge Data; HAGRID: 1752; Refs: 36;434;441;455;538;500;000;000;000;000;000,,captivity; medium sample size; acceptable quality,Swift fox
173,1,2,Mammal,Carnivora,Vulpes vulpes,4580.3,13.731,38.85,2.81,Carnivore,Eutherian,Vulpes,Canidae,AnAge Data; HAGRID: 1753; Refs: 36;420;434;455;671;700;000,,captivity; medium sample size; acceptable quality,Red fox
174,1,2,Mammal,Carnivora,Vulpes vulpes,3060,8.380555556,38.9,2.81,Carnivore,Eutherian,Canidae,Vulpes,Williams et al. (2004),,,
175,1,2,Mammal,Carnivora,Vulpes zerda,1159.2,2.693,38.95,2.81,Carnivore,Eutherian,Vulpes,Canidae,AnAge Data; HAGRID: 1754; Refs: 364;204;344;556;711;000,,captivity; medium sample size; acceptable quality,Fennec
176,1,2,Mammal,Carnivora,Vulpes zerda,1106,2.222222222,37.5,2.81,Carnivore,Eutherian,Canidae,Vulpes,Noll-Banholzer (1979),,,
177,1,2,Mammal,Carnivora,Zalophus californianus,73000,177.9361111,,2.81,Carnivore,Eutherian,Otariidae,Zalophus,Williams et al. (2001),,,
178,1,2,Mammal,Cetacea,Orcinus orca,3221000,2173.888889,,2.81,Carnivore,Eutherian,Delphinidae,Orcinus,T.M.Williams et al. (2001),,,
179,1,2,Mammal,Cetacea,Phocoena phocoena,28500,108.0972222,,2.81,Carnivore,Eutherian,Phocoenidae,Phocoena,Kanwisher and Sundnes (1965),,,
180,1,2,Mammal,Cetacea,Phocoena phocoena,28500,107.675,,2.81,Carnivore,Eutherian,Phocoena,Phocoenidae,AnAge Data; HAGRID: 1969; Refs: 3;394;334;344;556;710;000;000,,captivity; small sample size; acceptable quality,Harbor porpoise
181,1,2,Mammal,Cetacea,Tursiops truncatus,148600,323.2555556,,2.81,Carnivore,Eutherian,Delphinidae,Tursiops,T.M.Williams et al. (2001),,,
182,1,2,Mammal,Chiroptera,Anoura caudifer,11.3,0.158333333,,2.81,Carnivore,Eutherian,Phyllostomidae,Anoura,Cruz-Neto et al. (2001),Bats less than 130 g were considered carnivorous,,
183,1,2,Mammal,Chiroptera,Anoura latidens,13.6,0.205555556,,2.81,Carnivore,Eutherian,Phyllostomidae,Anoura,Soriano et al. (2002),Bats less than 130 g were considered carnivorous,,
184,1,2,Mammal,Chiroptera,Antrozous pallidus,22,0.104,34.15,2.81,Carnivore,Eutherian,Antrozous,Vespertilionidae,AnAge Data; HAGRID: 2029; Refs: 36;420;424;434;455;400;000;000;000,Bats less than 130 g were considered carnivorous,captivity; small sample size; acceptable quality,Pallid bat
185,1,2,Mammal,Chiroptera,Artibeus concolor,19.7,0.183333333,35.3,2.81,Carnivore,Eutherian,Phyllostomidae,Artibeus,McNab (1969),Bats less than 130 g were considered carnivorous,,
186,1,2,Mammal,Chiroptera,Artibeus fimbriatus,63.9,0.436111111,,2.81,Carnivore,Eutherian,Phyllostomidae,Artibeus,Cruz-Neto et al. (2001),Bats less than 130 g were considered carnivorous,,
187,1,2,Mammal,Chiroptera,Artibeus jamaicensis,45.2,0.316666667,36.4,2.81,Carnivore,Eutherian,Phyllostomidae,Artibeus,McNab (1969),Bats less than 130 g were considered carnivorous,,
188,1,2,Mammal,Chiroptera,Artibeus jamaicensis,46.1,0.359,36.55,2.81,Carnivore,Eutherian,Artibeus,Phyllostomidae,AnAge Data; HAGRID: 1986; Refs: 36;420;424;455;671;700;000,Bats less than 130 g were considered carnivorous,captivity; large sample size; acceptable quality,Jamaican fruit-eating bat
189,1,2,Mammal,Chiroptera,Artibeus lituratus,69.7,0.483333333,37.3,2.81,Carnivore,Eutherian,Phyllostomidae,Artibeus,McNab (1969),Bats less than 130 g were considered carnivorous,,
190,1,2,Mammal,Chiroptera,Artibeus lituratus,70.1,0.602,37.45,2.81,Carnivore,Eutherian,Artibeus,Phyllostomidae,AnAge Data; HAGRID: 1987; Refs: 36;420;434;455;671;900;000,Bats less than 130 g were considered carnivorous,unknown; tiny sample size; low quality,Great fruit-eating bat
191,1,2,Mammal,Chiroptera,Aselliscus tricuspidatus,4.2,0.038888889,36.2,2.81,Carnivore,Eutherian,Hipposideridae,Aselliscus,Bonaccorso and McNab (2003),Bats less than 130 g were considered carnivorous,,
192,1,2,Mammal,Chiroptera,Carollia perspicillata,14.9,0.175,36.4,2.81,Carnivore,Eutherian,Phyllostomidae,Carollia,McNab (1969),Bats less than 130 g were considered carnivorous,,
193,1,2,Mammal,Chiroptera,Carollia perspicillata,14.9,0.24,36.55,2.81,Carnivore,Eutherian,Carollia,Phyllostomidae,AnAge Data; HAGRID: 1988; Refs: 36;420;424;434;455;600;000;000,Bats less than 130 g were considered carnivorous,captivity; large sample size; high quality,Seba's short-tailed bat
194,1,2,Mammal,Chiroptera,Chalinolobus gouldii,17.5,0.138888889,36,2.81,Carnivore,Eutherian,Vespertilionidae,Chalinolobus,Hosken and Withers (1997),Bats less than 130 g were considered carnivorous,,
195,1,2,Mammal,Chiroptera,Chiroderma doriae,19.9,0.172222222,,2.81,Carnivore,Eutherian,Phyllostomidae,Chiroderma,Cruz-Neto et al. (2001),Bats less than 130 g were considered carnivorous,,
196,1,2,Mammal,Chiroptera,Choeroniscus godmani,10.1,0.105555556,36.6,2.81,Carnivore,Eutherian,Phyllostomidae,Choeroniscus,Arends et al. (1995),Bats less than 130 g were considered carnivorous,,
197,1,2,Mammal,Chiroptera,Chrotopterus auritus,96.1,0.569444444,37.2,2.81,Carnivore,Eutherian,Phyllostomidae,Chrotopterus,McNab (1969),Bats less than 130 g were considered carnivorous,,
198,1,2,Mammal,Chiroptera,Cynopterus brachyotis,37.4,0.263888889,36.5,2.81,Carnivore,Eutherian,Pteropodidae,Cynopterus,McNab (1989),Bats less than 130 g were considered carnivorous,,
199,1,2,Mammal,Chiroptera,Cynopterus brachyotis,37.2,0.262,36.65,2.81,Carnivore,Eutherian,Cynopterus,Pteropodidae,AnAge Data; HAGRID: 1999; Refs: 36;420;434;455;671;900;000,Bats less than 130 g were considered carnivorous,captivity; medium sample size; acceptable quality,Lesser short-nosed fruit bat
200,1,2,Mammal,Chiroptera,Desmodus rotundus,29.4,0.15,35,2.81,Carnivore,Eutherian,Phyllostomidae,Desmodus,McNab (1969),Bats less than 130 g were considered carnivorous,,
201,1,2,Mammal,Chiroptera,Desmodus rotundus,29.4,0.194,35.15,2.81,Carnivore,Eutherian,Desmodus,Phyllostomidae,AnAge Data; HAGRID: 1989; Refs: 364;204;244;344;556;000;000;000;000;000,Bats less than 130 g were considered carnivorous,captivity; medium sample size; acceptable quality,Vampire bat
202,1,2,Mammal,Chiroptera,Diaemus youngi,36.6,0.188888889,31.3,2.81,Carnivore,Eutherian,Phyllostomidae,Diaemus,McNab (1969),Bats less than 130 g were considered carnivorous,,
203,1,2,Mammal,Chiroptera,Diphylla ecaudata,27.8,0.188888889,32.4,2.81,Carnivore,Eutherian,Phyllostomidae,Diphylla,McNab (1969),Bats less than 130 g were considered carnivorous,,
204,1,1,Mammal,Chiroptera,Dobsonia anderseni,241.4,0.969444444,36.4,2.81,Herbivore,Eutherian,Pteropodidae,Dobsonia,McNab and Bonaccorso (2001),Bats more than 130 g were considered herbivorous,,
205,1,2,Mammal,Chiroptera,Dobsonia minor,73.7,0.416666667,36.5,2.81,Carnivore,Eutherian,Pteropodidae,Dobsonia,McNab and Bonaccorso (2001),Bats less than 130 g were considered carnivorous,,
206,1,1,Mammal,Chiroptera,Dobsonia moluccensis,404.3,2.052777778,36.8,2.81,Herbivore,Eutherian,Pteropodidae,Dobsonia,McNab and Bonaccorso (2001),Bats more than 130 g were considered herbivorous,,
207,1,1,Mammal,Chiroptera,Dobsonia moluccensis,312.4,1.411,36.95,2.81,Herbivore,Eutherian,Dobsonia,Pteropodidae,AnAge Data; HAGRID: 2001; Refs: 36;420;434;455;671;900,Bats more than 130 g were considered herbivorous,captivity; small sample size; acceptable quality,Moluccan naked-backed fruit bat
208,1,1,Mammal,Chiroptera,Dobsonia praedatrix,179.5,0.8,37.1,2.81,Herbivore,Eutherian,Pteropodidae,Dobsonia,McNab and Bonaccorso (2001),Bats more than 130 g were considered herbivorous,,
209,1,2,Mammal,Chiroptera,Eonycteris spelaea,51.6,0.266666667,34,2.81,Carnivore,Eutherian,Pteropodidae,Eonycteris,McNab (1989),Bats less than 130 g were considered carnivorous,,
210,1,2,Mammal,Chiroptera,Eptesicus fuscus,13.3,0.113,36.15,2.81,Carnivore,Eutherian,Eptesicus,Vespertilionidae,AnAge Data; HAGRID: 2033; Refs: 364;204;244;414;557;000;000;000;000;000,Bats less than 130 g were considered carnivorous,wild; medium sample size; acceptable quality,Big brown bat
211,1,2,Mammal,Chiroptera,Erophylla bombifrons,16.1,0.1,,2.81,Carnivore,Eutherian,Phyllostomidae,Erophylla,Rodriguez-Duran (1995),Bats less than 130 g were considered carnivorous,,
212,1,2,Mammal,Chiroptera,Eumops perotis,56,0.222222222,33.4,2.81,Carnivore,Eutherian,Molossidae,Eumops,Leitner (1966),Bats less than 130 g were considered carnivorous,,
213,1,2,Mammal,Chiroptera,Glossophaga longirostris,13.5,0.147222222,37.4,2.81,Carnivore,Eutherian,Phyllostomidae,Glossophaga,Arends et al. (1995),Bats less than 130 g were considered carnivorous,,
214,1,2,Mammal,Chiroptera,Glossophaga soricina,9.6,0.119444444,35.5,2.81,Carnivore,Eutherian,Phyllostomidae,Glossophaga,McNab (1989),Bats less than 130 g were considered carnivorous,,
215,1,2,Mammal,Chiroptera,Glossophaga soricina,9.6,0.164,35.65,2.81,Carnivore,Eutherian,Glossophaga,Phyllostomidae,AnAge Data; HAGRID: 1991; Refs: 36;420;424;434;455;600;000;000,Bats less than 130 g were considered carnivorous,captivity; large sample size; acceptable quality,Pallas's long-tongued bat
216,1,2,Mammal,Chiroptera,Hipposideros cervinus,8.3,0.05,36.6,2.81,Carnivore,Eutherian,Hipposideridae,Hipposideros,Bonaccorso and McNab (2003),Bats less than 130 g were considered carnivorous,,
217,1,2,Mammal,Chiroptera,Hipposideros diadema,37.2,0.183333333,36.9,2.81,Carnivore,Eutherian,Hipposideridae,Hipposideros,Bonaccorso and McNab (2003),Bats less than 130 g were considered carnivorous,,
218,1,2,Mammal,Chiroptera,Hipposideros galeritus,8.5,0.052777778,33.3,2.81,Carnivore,Eutherian,Hipposideridae,Hipposideros,McNab (1989),Bats less than 130 g were considered carnivorous,,
219,1,2,Mammal,Chiroptera,Hipposideros maggietaylorae,18.2,0.116666667,36.6,2.81,Carnivore,Eutherian,Hipposideridae,Hipposideros,Bonaccorso and McNab (2003),Bats less than 130 g were considered carnivorous,,
220,1,2,Mammal,Chiroptera,Histiotus velatus,11.2,0.055555556,30.5,2.81,Carnivore,Eutherian,Vespertilionidae,Histiotus,McNab (1969),Bats less than 130 g were considered carnivorous,,
221,1,2,Mammal,Chiroptera,Lasiurus borealis,12.2,0.097222222,35.7,2.81,Carnivore,Eutherian,Vespertilionidae,Lasiurus,Genoud (1993),Bats less than 130 g were considered carnivorous,,
222,1,2,Mammal,Chiroptera,Lasiurus cinereus,19.9,0.091666667,34.8,2.81,Carnivore,Eutherian,Vespertilionidae,Lasiurus,Genoud (1993),Bats less than 130 g were considered carnivorous,,
223,1,2,Mammal,Chiroptera,Lasiurus intermedius,22.6,0.102777778,35,2.81,Carnivore,Eutherian,Vespertilionidae,Lasiurus,Genoud (1993),Bats less than 130 g were considered carnivorous,,
224,1,2,Mammal,Chiroptera,Lasiurus seminolus,9.8,0.075,35.1,2.81,Carnivore,Eutherian,Vespertilionidae,Lasiurus,Genoud (1993),Bats less than 130 g were considered carnivorous,,
225,1,2,Mammal,Chiroptera,Leptonycteris curasoae,24,0.188888889,35.3,2.81,Carnivore,Eutherian,Phyllostomidae,Leptonycteris,Arends et al. (1995),Bats less than 130 g were considered carnivorous,,
226,1,2,Mammal,Chiroptera,Macroderma gigas,107.2,0.525,35.6,2.81,Carnivore,Eutherian,Megadermatidae,Macroderma,Baudinette et al. (2000),Bats less than 130 g were considered carnivorous,,
227,1,2,Mammal,Chiroptera,Macroderma gigas,126,0.639,37.15,2.81,Carnivore,Eutherian,Macroderma,Megadermatidae,AnAge Data; HAGRID: 1976; Refs: 36;420;455;671;971;900,Bats less than 130 g were considered carnivorous,captivity; small sample size; acceptable quality,Australian false vampire bat
228,1,2,Mammal,Chiroptera,Macroglossus minimus,16.4,0.080555556,37.1,2.81,Carnivore,Eutherian,Pteropodidae,Macroglossus,Bonaccorso and McNab (1997),Bats less than 130 g were considered carnivorous,,
229,1,2,Mammal,Chiroptera,Macrotus californicus,11.7,0.080555556,,2.81,Carnivore,Eutherian,Phyllostomidae,Macrotus,Bell et al. (1986),Bats less than 130 g were considered carnivorous,,
230,1,2,Mammal,Chiroptera,Macrotus californicus,11.7,0.082,35.15,2.81,Carnivore,Eutherian,Macrotus,Phyllostomidae,AnAge Data; HAGRID: 1993; Refs: 36;420;424;455;671;700;000,Bats less than 130 g were considered carnivorous,captivity; small sample size; acceptable quality,California leaf-nosed bat
231,1,2,Mammal,Chiroptera,Melonycteris melanops,53.3,0.241666667,34.9,2.81,Carnivore,Eutherian,Pteropodidae,Melonycteris,Bonaccorso and McNab (1997),Bats less than 130 g were considered carnivorous,,
232,1,2,Mammal,Chiroptera,Miniopterus schreibersii,10.9,0.144444444,37.7,2.81,Carnivore,Eutherian,Vespertilionidae,Miniopterus,Baudinette et al. (2000),Bats less than 130 g were considered carnivorous,,
233,1,2,Mammal,Chiroptera,Miniopterus schreibersii,10.9,0.145,37.85,2.81,Carnivore,Eutherian,Miniopterus,Miniopteridae,AnAge Data; HAGRID: 1978; Refs: 36;420;424;434;455;700;000,Bats less than 130 g were considered carnivorous,wild; medium sample size; acceptable quality,Schreibers's long-fingered bat
234,1,2,Mammal,Chiroptera,Molossus molossus,15.6,0.097222222,31.4,2.81,Carnivore,Eutherian,Molossidae,Molossus,McNab (1969),Bats less than 130 g were considered carnivorous,,
235,1,2,Mammal,Chiroptera,Monophyllus redmani,8.7,0.061111111,,2.81,Carnivore,Eutherian,Phyllostomidae,Monophyllus,Rodriguez-Duran (1995),Bats less than 130 g were considered carnivorous,,
236,1,2,Mammal,Chiroptera,Mormoops blainvillei,8.6,0.044444444,,2.81,Carnivore,Eutherian,Mormoopidae,Mormoops,Rodriguez-Duran (1995),Bats less than 130 g were considered carnivorous,,
237,1,2,Mammal,Chiroptera,Mormoops megalophylla,16.5,0.136111111,36.9,2.81,Carnivore,Eutherian,Mormoopidae,Mormoops,Bonaccorso et al. (1992),Bats less than 130 g were considered carnivorous,,
238,1,2,Mammal,Chiroptera,Myotis chiloensis,5.8,0.055555556,,2.81,Carnivore,Eutherian,Vespertilionidae,Myotis,Bozinovic et al. (1985),Bats less than 130 g were considered carnivorous,,
239,1,2,Mammal,Chiroptera,Myotis lucifugus,5.8,0.051,32.15,2.81,Carnivore,Eutherian,Myotis,Vespertilionidae,AnAge Data; HAGRID: 2048; Refs: 36;74;178;295;424;428;434;441;455;477;731;777;971;1051;1136,Bats less than 130 g were considered carnivorous,wild; medium sample size; acceptable quality,Little brown bat
240,1,2,Mammal,Chiroptera,Myotis nigricans,3.7,0.027,34.15,2.81,Carnivore,Eutherian,Myotis,Vespertilionidae,AnAge Data; HAGRID: 2052; Refs: 1;36;420;424;434;455;730;971,Bats less than 130 g were considered carnivorous,wild; medium sample size; acceptable quality,Black myotis
241,1,2,Mammal,Chiroptera,Myotis velifer,11.9,0.04,,2.81,Carnivore,Eutherian,Myotis,Vespertilionidae,AnAge Data; HAGRID: 2055; Refs: 364;244;344;414;557;000;000;000;000;000,Bats less than 130 g were considered carnivorous,wild; medium sample size; acceptable quality,Cave myotis
242,1,2,Mammal,Chiroptera,Myotis vivesi,25,0.2,36,2.81,Carnivore,Eutherian,Vespertilionidae,Myotis,Carpenter (1968),Bats less than 130 g were considered carnivorous,,
243,1,2,Mammal,Chiroptera,Myotis vivesi,25,0.199,36.15,2.81,Carnivore,Eutherian,Myotis,Vespertilionidae,AnAge Data; HAGRID: 2056; Refs: 1;36;424;455;978;1032,Bats less than 130 g were considered carnivorous,unknown; medium sample size; acceptable quality,Fish-eating bat
